2012-11-26,142840
2012-11-27,150068
2012-11-28,149148
2012-11-29,140421
2012-11-30,144559
2012-12-01,143225
2012-12-02,167266
2012-12-03,153204
2012-12-04,152510
2012-12-05,153406
2012-12-06,147893
2012-12-07,145950
2012-12-08,147627
2012-12-09,164824
2012-12-10,137272
2012-12-11,155727
2012-12-12,153735
2012-12-13,154977
2012-12-14,141239
2012-12-15,46075
2012-12-16,49754
2012-12-17,55436
2012-12-18,54419
2012-12-19,53991
2012-12-20,53967
2012-12-21,54003
2012-12-22,45173
2012-12-23,45791
2012-12-24,49792
2012-12-25,41553
2012-12-26,49066
2012-12-27,47746
2012-12-28,51126
2012-12-29,48313
2012-12-30,46232
